Employee Promotion Detail,员工升职信息,
Employee Property History,员工属性历史,
Employee Separation,员工离职,
Employee Separation Template,员工离职模板,
Exit Interview Summary,离职访谈摘要,
Employee Skill,员工技能,
Proficiency,能力,
Evaluation Date,评估日期,
Employee Skill Map,员工技能图,
Employee Skills,员工技能,
Trainings,培训,
Employee Tax Exemption Category,员工免税类别,
Max Exemption Amount,最高免税额,
Employee Tax Exemption Declaration,员工免税声明,
Declarations,声明,
Total Declared Amount,申报总金额,
Total Exemption Amount,免税总额,
Employee Tax Exemption Declaration Category,员工免税申报类别,
Exemption Sub Category,豁免子类别,
Exemption Category,豁免类别,
Maximum Exempted Amount,最高豁免金额,
Declared Amount,申报金额,
Employee Tax Exemption Proof Submission,员工免税证明提交,
Submission Date,提交日期,
Tax Exemption Proofs,免税证明,
Total Actual Amount,实际总金额,
Employee Tax Exemption Proof Submission Detail,员工免税证明提交细节,
Maximum Exemption Amount,最高免税额,
Type of Proof,证明类型,
Actual Amount,实际金额,
Employee Tax Exemption Sub Category,员工免税子类别,
Tax Exemption Category,免税类别,
Employee Training,员工培训,
Training Date,培训日期,
Employee Transfer,员工变动,
Transfer Date,转移日期,
Employee Transfer Details,员工转移信息,
Employee Transfer Detail,员工变动信息,
Re-allocate Leaves,重新分配休假,
Create New Employee Id,创建新的员工ID,
New Employee ID,新员工ID,
Employee Transfer Property,员工变动属性,
HR-EXP-.YYYY.-,HR-EXP-.YYYY.-,
Expense Taxes and Charges,费用税和费用,
Total Sanctioned Amount,总核准金额,
Total Advance Amount,总预付金额,
Total Claimed Amount,总申报金额,
Total Amount Reimbursed,报销金额合计,
Vehicle Log,车辆登录,
Employees Email Id,员工的邮件地址,
More Details,更多细节,
Expense Claim Account,费用报销科目,
Expense Claim Advance,费用报销预付款,
Unclaimed amount,未申报金额,
Expense Claim Detail,报销信息,
Expense Date,报销日期,
Expense Claim Type,报销类型,
Holiday List Name,假期列表名称,
Total Holidays,总假期,
Add Weekly Holidays,添加每周假期,
Weekly Off,周末,
Add to Holidays,加入到假期,
Holidays,假期,
Clear Table,清除表格,
HR Settings,人力资源设置,
Employee Settings,员工设置,
Retirement Age,退休年龄,
Enter retirement age in years,输入退休年龄,
Stop Birthday Reminders,停止生日提醒,
Expense Approver Mandatory In Expense Claim,请选择报销审批人,
Payroll Settings,薪资设置,
Leave,离开,
Max working hours against Timesheet,工时单允许最长工作时间,
Include holidays in Total no. of Working Days,将假期包含在工作日内,
"If checked, Total no. of Working Days will include holidays, and this will reduce the value of Salary Per Day",如果勾选，工作日总数将包含假期，“日工资”值会相应降低。,
"If checked, hides and disables Rounded Total field in Salary Slips",如果选中，则隐藏并禁用“工资单”中的“舍入总计”字段,
The fraction of daily wages to be paid for half-day attendance,半天出勤应支付的每日工资的比例,
Email Salary Slip to Employee,通过電郵地址发送工资单给员工,
Emails salary slip to employee based on preferred email selected in Employee,電郵地址工资单员工根据员工选择首选的電郵地址,
Encrypt Salary Slips in Emails,加密電郵地址中的工资单,
"The salary slip emailed to the employee will be password protected, the password will be generated based on the password policy.",通过電郵地址发送给员工的工资单将受密码保护，密码将根据密码策略生成。,
Password Policy,密码政策,
<b>Example:</b> SAL-{first_name}-{date_of_birth.year} <br>This will generate a password like SAL-Jane-1972,<b>示例：</b> SAL- {first_name}  -  {date_of_birth.year} <br>这将生成一个像SAL-Jane-1972的密码,
Leave Settings,保留设置,
Leave Approval Notification Template,休假已批准通知模板,
Leave Status Notification Template,离开状态通知模板,
Role Allowed to Create Backdated Leave Application,允许创建回退休假申请的角色,
Leave Approver Mandatory In Leave Application,在离职申请中休假审批人字段必填,
Show Leaves Of All Department Members In Calendar,在日历中显示所有部门成员的休假,
Auto Leave Encashment,自动离开兑现,
Hiring Settings,招聘设置,
Check Vacancies On Job Offer Creation,检查创造就业机会的职位空缺,
Identification Document Type,识别文件类型,
Effective from,从生效,
Allow Tax Exemption,允许免税,
"If enabled, Tax Exemption Declaration will be considered for income tax calculation.",如果启用，免税声明将被考虑用于所得税计算。,
Standard Tax Exemption Amount,标准免税额,
Taxable Salary Slabs,应税工资累进税率表,
Taxes and Charges on Income Tax,所得税税费,
Other Taxes and Charges,其他税费,
Income Tax Slab Other Charges,所得税表其他费用,
Min Taxable Income,最低应税收入,
Max Taxable Income,最高应税收入,
Applicant for a Job,求职申请人,
Accepted,已接受,
Job Opening,职务空缺,
Cover Letter,附函,
Resume Attachment,简历附件,
Job Applicant Source,求职者来源,
Applicant Email Address,申请人電郵地址地址,
Awaiting Response,正在等待回应,
Job Offer Terms,招聘条款,
Select Terms and Conditions,选择条款和条件,
Printing Details,打印设置,
Job Offer Term,招聘条件,
Offer Term,录用通知条款,
Value / Description,值/说明,
Description of a Job Opening,空缺职位的说明,
Job Title,职位,
Staffing Plan,人力需求计划,
Planned number of Positions,计划的职位数量,
"Job profile, qualifications required etc.",工作概况，要求的学历等。,
HR-LAL-.YYYY.-,HR-LAL-.YYYY.-,
Allocation,分配,
New Leaves Allocated,新分配的休假（天数）,
Add unused leaves from previous allocations,结转之前已分配未使用的休假,
Unused leaves,未使用的休假,
Total Leaves Allocated,总已分配休假,
Total Leaves Encashed,总折现天数,
Leave Period,休假期间,
Carry Forwarded Leaves,顺延假期,
Apply / Approve Leaves,申请/批准休假,
HR-LAP-.YYYY.-,HR-LAP-.YYYY.-,
Leave Balance Before Application,申请前剩余天数,
Total Leave Days,总休假天数,
Leave Approver Name,休假审批人姓名,
Follow via Email,通过電郵地址关注,
Block Holidays on important days.,禁止将重要日期设为假期。,
Leave Block List Name,禁离日列表名称,
Applies to Company,适用于公司,
"If not checked, the list will have to be added to each Department where it has to be applied.",如果未选中，此列表将需要手动添加到部门。,
Block Days,禁离天数,
Stop users from making Leave Applications on following days.,禁止用户在以下日期提交假期申请。,
Leave Block List Dates,禁离日列表日期,
Allow Users,允许用户(多个),
Allow the following users to approve Leave Applications for block days.,允许以下用户批准在禁离日请假的申请。,
Leave Block List Allowed,禁离日例外用户,
Leave Block List Allow,例外用户,
Allow User,允许用户,
Leave Block List Date,禁离日日期,
Block Date,禁离日期,
Leave Control Panel,休假控制面板,
Select Employees,选择员工,
Employment Type (optional),就业类型（可选）,
Branch (optional),分支（可选）,
Department (optional),部门（可选）,
Designation (optional),指定（可选）,
Employee Grade (optional),员工等级（可选）,
Employee (optional),员工（可选）,
Allocate Leaves,分配叶子,
Carry Forward,顺延,
Please select Carry Forward if you also want to include previous fiscal year's balance leaves to this fiscal year,请选择结转，如果你还需要包括上一会计年度的资产负债叶本财年,
New Leaves Allocated (In Days),新分配的假期(天数),
Allocate,分配,
Leave Balance,休假余额,
Encashable days,可折现天数,
Encashment Amount,折现金额,
Leave Ledger Entry,留下Ledger Entry,
Transaction Name,交易名称,
Is Carry Forward,是结转？,
Is Expired,已过期,
Is Leave Without Pay,是无薪休假,
Holiday List for Optional Leave,可选假期的假期列表,
Leave Allocations,离开分配,
Leave Policy Details,休假政策信息,
Leave Policy Detail,休假政策信息,
Annual Allocation,年度配额,
Leave Type Name,休假类型名称,
Max Leaves Allowed,允许最大休假,
Applicable After (Working Days),（最少工作天数）后适用,
Maximum Continuous Days Applicable,单次最长连续休假天数,
Is Optional Leave,是可选休假？,
Allow Negative Balance,允许负余额,
Include holidays within leaves as leaves,包括休假期间的节假日,
Is Compensatory,补假？非工作日加班后，在工作日补休,
Maximum Carry Forwarded Leaves,最大携带转发叶,
Expire Carry Forwarded Leaves (Days),过期携带转发叶子（天）,
Calculated in days,以天计算,
Encashment,休假折现,
Allow Encashment,允许折算为现金,
Encashment Threshold Days,最大允许折现天数,
Earned Leave,年假,
Is Earned Leave,是年假？有薪假,
Earned Leave Frequency,年假频率,
Rounding,四舍五入,
Payroll Employee Detail,薪资员工详细信息,
Payroll Frequency,工资发放频率,
Fortnightly,半月刊,
Bimonthly,半月刊,
Employees,员工,
Number Of Employees,在职员工人数,
Employee Details,员工详细信息,
Validate Attendance,验证考勤,
Salary Slip Based on Timesheet,基于工时单的工资单,
Select Payroll Period,选择工资名单的时间段,
Deduct Tax For Unclaimed Employee Benefits,代扣未领取员工福利应纳税款,
Deduct Tax For Unsubmitted Tax Exemption Proof,代扣未提交免税证明的税额,
Select Payment Account to make Bank Entry,选择付款科目生成银行凭证,
Salary Slips Created,工资单已创建,
Salary Slips Submitted,工资单已提交,
Payroll Periods,工资期间,
Payroll Period Date,工资期间日期,
Purpose of Travel,出差目的,
Retention Bonus,持续服务奖,
Bonus Payment Date,奖金支付日期,
Bonus Amount,奖金金额,
Abbr,缩写,
Depends on Payment Days,取决于付款日,
Is Tax Applicable,是应纳税所得？,
Variable Based On Taxable Salary,基于应纳税工资的变量,
Exempted from Income Tax,免除所得税,
Round to the Nearest Integer,舍入到最近的整数,
Statistical Component,统计组成部分,
"If selected, the value specified or calculated in this component will not contribute to the earnings or deductions. However, it's value can be referenced by other components that can be added or deducted. ",如果选择此项，则在此组件中指定或计算的值不会对收入或扣除作出贡献。但是，它的值可以被添加或扣除的其他组件引用。,
Do Not Include in Total,不包括在总计中,
Flexible Benefits,弹性福利,
Is Flexible Benefit,是弹性福利？,
Max Benefit Amount (Yearly),最大福利金额（每年）,
Only Tax Impact (Cannot Claim But Part of Taxable Income),只影响计税起征点（不能从起征点内扣除）,
Create Separate Payment Entry Against Benefit Claim,为福利申请创建单独付款凭证,
Condition and Formula,条件和公式,
Amount based on formula,金额基于公式,
Formula,公式,
Salary Detail,薪资详细,
Component,薪资构成,
Do not include in total,不包括在总金额内,
Default Amount,默认金额,
Additional Amount,额外金额,
Tax on flexible benefit,弹性福利计税,
Tax on additional salary,额外薪资税,
Salary Structure,薪资结构,
Working Days,工作日,
Salary Slip Timesheet,工资单工时单,
Total Working Hours,总的工作时间,
Hour Rate,时薪,
Bank Account No.,银行账号,
Earning & Deduction,收入及扣除,
Earnings,收入,
Deductions,扣除列表,
Loan repayment,偿还借款,
Employee Loan,员工贷款,
Total Principal Amount,贷款本金总额,
Total Interest Amount,利息总额,
Total Loan Repayment,总贷款还款,
net pay info,净工资信息,
Gross Pay - Total Deduction - Loan Repayment,工资总额 - 扣除总额 - 贷款还款,
Total in words,大写的总金额,
Net Pay (in words) will be visible once you save the Salary Slip.,保存工资单后会显示净支付金额(大写)。,
Salary Component for timesheet based payroll.,薪资构成用于按工时单支付工资。,
Leave Encashment Amount Per Day,休假单日折现金额,
Max Benefits (Amount),最大收益（金额）,
Salary breakup based on Earning and Deduction.,基于收入和扣除的工资信息。,
Total Earning,总收入,
Salary Structure Assignment,薪资结构分配,
Shift Assignment,班别分配,
Shift Type,班别,
Shift Request,工作班别申请,
Enable Auto Attendance,启用自动出勤,
